grid_id,day_lst,night_lst,day_night_gap,centroid_lon,centroid_lat,dist_to_coast,elevation_mean,water_ratio,dist_to_major_river,avg_height,road_length,bldg_coverage_ratio,svf_mean,height_variance,ndvi,file_name,OID_,Shape_Leng,Shape_Area,MESH_KEYS,geometry_wkt
7169,36.684943,21.699263,14.985679999999999,139.67329500862056,35.69469453679126,9250.274943,35.69956405,0.0,205.3682277,8.592481203,1974.495581,0.444263481,0.413675868,5.942962122,0.07645986,bldg_7169.shp,0,800.0,40000.0,"53394533,53394534","POLYGON ((139.672205 35.693781, 139.672175 35.695584, 139.674385 35.695608, 139.674415 35.693805, 139.672205 35.693781))"
7170,36.019229,21.484918,14.534311000000002,139.6755050020489,35.694718877346055,9080.627309,32.12862555,0.0,179.5498625,9.642134831,1262.161134,0.459499133,0.481248245,13.5087796,0.080791988,bldg_7170.shp,0,800.0,40000.0,"53394533,53394534","POLYGON ((139.674415 35.693805, 139.674385 35.695608, 139.676595 35.695632, 139.676625 35.69383, 139.674415 35.693805))"
7171,35.968364,21.479362,14.489002000000003,139.6777149981249,35.694743177342524,8912.238672,31.65501883,0.0,188.9816733,9.556934307,1070.34582,0.374080376,0.466210922,14.36864641,0.115384672,bldg_7171.shp,0,800.0,40000.0,53394534,"POLYGON ((139.676625 35.69383, 139.676595 35.695632, 139.678805 35.695657, 139.678835 35.693854, 139.676625 35.69383))"
7172,36.417316,21.602654,14.814661999999998,139.67992499684414,35.69476743678053,8745.181756,34.10689631,0.0,257.9212305,8.182131661,1679.751951,0.503302216,0.372040101,2.789145127,0.064906765,bldg_7172.shp,0,800.0,40000.0,53394534,"POLYGON ((139.678835 35.693854, 139.678805 35.695657, 139.681015 35.695681, 139.681045 35.693878, 139.678835 35.693854))"
7173,35.1311,21.730892,13.400208000000003,139.6821349982022,35.69479165565989,8579.534355,32.89555201,0.0,278.0183234,10.28424242,1430.109625,0.363520187,0.387993718,37.45975018,0.086006953,bldg_7173.shp,0,800.0,40000.0,53394534,"POLYGON ((139.681045 35.693878, 139.681015 35.695681, 139.683225 35.695705, 139.683255 35.693902, 139.681045 35.693878))"
7174,35.385823,21.958607,13.427216000000001,139.68434500219465,35.694815833980485,8415.379704,29.36305058,0.0,125.0615369,8.309191176,1704.706154,0.49761414,0.338689567,5.570358015,0.075445445,bldg_7174.shp,0,800.0,40000.0,53394534,"POLYGON ((139.683255 35.693902, 139.683225 35.695705, 139.685435 35.695729, 139.685465 35.693927, 139.683255 35.693902))"
7175,32.719781,22.087116,10.632664999999996,139.68655500881712,35.69483997174213,8252.806878,25.32035764,0.0,58.69049075,13.03709677,1226.26065,0.208839185,0.636779377,915.9702406,0.053692804,bldg_7175.shp,0,800.0,40000.0,"53394534,53394535","POLYGON ((139.685465 35.693927, 139.685435 35.695729, 139.687645 35.695753, 139.687675 35.693951, 139.685465 35.693927))"
7176,32.143522,22.228087,9.915434999999999,139.68876501806514,35.694864068944675,8091.911219,27.29625937,0.0,242.9757186,44.54827586,1130.701187,0.358991422,0.222713695,1979.984729,0.059055609,bldg_7176.shp,0,800.0,40000.0,"53394534,53394535","POLYGON ((139.687675 35.693951, 139.687645 35.695753, 139.689855 35.695778, 139.689885 35.693975, 139.687675 35.693951))"
7177,33.016727,22.291038,10.725689000000003,139.69097502993435,35.69488812558797,7932.794777,32.78220994,0.0,426.3495744,41.2125,848.1508795,0.384703041,0.339079679,2032.345224,0.042570723,bldg_7177.shp,0,800.0,40000.0,53394535,"POLYGON ((139.689885 35.693975, 139.689855 35.695778, 139.692065 35.695802, 139.692095 35.693999, 139.689885 35.693975))"
7178,34.472844,22.184515,12.288329000000001,139.6931850444203,35.694912141671864,7775.566782,37.15830805,0.0,600.5861973,15.53043478,1367.572988,0.46495705,0.194247221,150.0002348,0.037298292,bldg_7178.shp,0,800.0,40000.0,53394535,"POLYGON ((139.692095 35.693999, 139.692065 35.695802, 139.694275 35.695826, 139.694305 35.694023, 139.692095 35.693999))"
7179,34.136755,22.372753,11.764002000000001,139.6953950615186,35.6949361171962,7620.344126,36.88737043,0.0,766.7799512,15.90141844,1249.127067,0.480352699,0.335166916,209.949998,0.047337534,bldg_7179.shp,0,800.0,40000.0,53394535,"POLYGON ((139.694305 35.694023, 139.694275 35.695826, 139.696485 35.695849, 139.696515 35.694047, 139.694305 35.694023))"
7180,33.818166,22.615773,11.202392999999997,139.69760508122485,35.69496005216082,7467.251864,35.07500426,0.0,944.3065659,22.41925926,1687.639618,0.454969017,0.443915636,80.85798452,0.05457658,bldg_7180.shp,0,800.0,40000.0,53394535,"POLYGON ((139.696515 35.694047, 139.696485 35.695849, 139.698695 35.695873, 139.698725 35.694071, 139.696515 35.694047))"
7181,33.317497,22.797283,10.520214000000003,139.6998151035346,35.694983946565586,7316.423731,33.7654929,0.0,1126.879891,25.2031746,1171.052985,0.393825034,0.503374594,227.3896672,0.058800727,bldg_7181.shp,0,800.0,40000.0,"53394535,53394536","POLYGON ((139.698725 35.694071, 139.698695 35.695873, 139.700905 35.695897, 139.700935 35.694094, 139.698725 35.694071))"
7182,33.705993,22.803282,10.902711,139.70202512844347,35.69500780041033,7168.002652,30.67128724,0.0,1314.532968,20.54276316,1688.850686,0.564339504,0.252780341,208.610146,0.022745476,bldg_7182.shp,0,800.0,40000.0,"53394535,53394536","POLYGON ((139.700935 35.694094, 139.700905 35.695897, 139.703116 35.695921, 139.703145 35.694118, 139.700935 35.694094))"
7183,34.115799,22.668567,11.447232000000003,139.70423515594703,35.695031613694894,7022.141256,30.0470488,0.0,1505.323799,18.00331126,1538.180768,0.552842927,0.195090248,126.114189,0.039004933,bldg_7183.shp,0,800.0,40000.0,53394536,"POLYGON ((139.703145 35.694118, 139.703116 35.695921, 139.705326 35.695945, 139.705355 35.694142, 139.703145 35.694118))"
7184,33.706201,22.328602,11.377599,139.7064451860409,35.69505538641914,6879.002372,28.96421864,0.0,1697.243469,26.22409639,1300.006733,0.435066049,0.265864819,152.7538025,0.048365555,bldg_7184.shp,0,800.0,40000.0,53394536,"POLYGON ((139.705355 35.694142, 139.705326 35.695945, 139.707536 35.695969, 139.707565 35.694166, 139.705355 35.694142))"
7185,34.321576,21.92515,12.396426000000002,139.7086552187206,35.695079118582925,6738.759488,27.29397991,0.0,1890.689022,12.9647541,1022.026959,0.426252992,0.417095203,139.1932103,0.102023183,bldg_7185.shp,0,800.0,40000.0,53394536,"POLYGON ((139.707565 35.694166, 139.707536 35.695969, 139.709746 35.695992, 139.709775 35.69419, 139.707565 35.694166))"
7186,34.879147,21.746922,13.132225000000002,139.71086525398178,35.695102810186064,6601.597174,30.73145874,0.0,2025.310713,9.265740741,972.6402905,0.330293369,0.759769445,15.44825459,0.137056823,bldg_7186.shp,0,800.0,40000.0,"53394536,53394537","POLYGON ((139.709775 35.69419, 139.709746 35.695992, 139.711956 35.696016, 139.711985 35.694213, 139.709775 35.69419))"
7187,36.398549,21.76463,14.633919000000002,139.71307529182,35.69512646122843,6467.711423,35.57811197,0.0,1995.450604,8.217857143,1666.669147,0.506090826,0.320615028,3.701211028,0.071394684,bldg_7187.shp,0,800.0,40000.0,"53394536,53394537","POLYGON ((139.711985 35.694213, 139.711956 35.696016, 139.714166 35.69604, 139.714195 35.694237, 139.711985 35.694213))"
7188,36.000921,21.794669,14.206252,139.71528533223085,35.69515007170986,6337.309907,33.9437635,0.0,1940.188295,9.26352459,2231.287067,0.408286155,0.542440612,20.46471345,0.084185461,bldg_7188.shp,0,800.0,40000.0,53394537,"POLYGON ((139.714195 35.694237, 139.714166 35.69604, 139.716376 35.696063, 139.716405 35.69426, 139.714195 35.694237))"
7189,35.804678,21.845268,13.959410000000002,139.71749537520992,35.69517364163021,6210.612101,33.9519753,0.0,1849.736877,9.80660793,1370.390762,0.43758952,0.492949298,20.26451366,0.091904962,bldg_7189.shp,0,800.0,40000.0,53394537,"POLYGON ((139.716405 35.69426, 139.716376 35.696063, 139.718586 35.696087, 139.718615 35.694284, 139.716405 35.69426))"
7190,35.026518,21.789094,13.237424000000004,139.71970542075277,35.69519717098932,6087.849248,28.13540613,0.0,1776.847267,9.639574468,1389.874707,0.421830234,0.271996412,14.52616221,0.094142018,bldg_7190.shp,0,800.0,40000.0,53394537,"POLYGON ((139.718615 35.694284, 139.718586 35.696087, 139.720796 35.69611, 139.720825 35.694308, 139.718615 35.694284))"
7191,34.583179,21.847001,12.736178000000002,139.72191546885506,35.695220659787054,5969.264132,32.69118363,0.0,1720.735794,14.34657534,749.7758528,0.466467096,0.428802801,312.6625228,0.10358545,bldg_7191.shp,0,800.0,40000.0,53394537,"POLYGON ((139.720825 35.694308, 139.720796 35.69611, 139.723006 35.696134, 139.723035 35.694331, 139.720825 35.694308))"
7192,34.526771,21.839276,12.687494999999995,139.72412551951228,35.69524410802325,5855.110596,30.87034573,0.0,1682.757484,14.06470588,992.8912784,0.379551073,0.371812747,219.568643,0.0914236,bldg_7192.shp,0,800.0,40000.0,"53394537,53394538","POLYGON ((139.723035 35.694331, 139.723006 35.696134, 139.725216 35.696157, 139.725245 35.694354, 139.723035 35.694331))"
7193,34.494655,21.637883,12.856772000000003,139.7263355727201,35.69526751569776,5745.652782,30.82524039,0.0,1662.571107,12.78955224,546.0618053,0.27249038,0.732814994,271.3497377,0.072593362,bldg_7193.shp,0,800.0,40000.0,"53394537,53394538","POLYGON ((139.725245 35.694354, 139.725216 35.696157, 139.727426 35.696181, 139.727455 35.694378, 139.725245 35.694354))"
7194,34.790791,21.540396,13.250394999999997,139.72854562847408,35.695290882810426,5641.164038,28.95796828,0.0,1657.223646,9.395744681,751.6876198,0.205923902,0.937862846,7.477185999,0.061453855,bldg_7194.shp,0,800.0,40000.0,53394538,"POLYGON ((139.727455 35.694378, 139.727426 35.696181, 139.729636 35.696204, 139.729665 35.694401, 139.727455 35.694378))"
7195,32.878376,21.64758,11.230796000000002,139.73075568676978,35.69531420936112,5541.925433,24.81887078,0.0,1526.499832,43.18,346.5513154,0.198725519,0.649632059,2217.722,0.118474115,bldg_7195.shp,0,800.0,40000.0,53394538,"POLYGON ((139.729665 35.694401, 139.729636 35.696204, 139.731846 35.696227, 139.731875 35.694424, 139.729665 35.694401))"
7196,33.750863,21.89049,11.860373000000003,139.73296574760283,35.695337495349676,5448.223868,23.67233495,0.0,1359.216111,14.27837838,832.2777102,0.256846787,0.670335551,76.95285285,0.147439341,bldg_7196.shp,0,800.0,40000.0,53394538,"POLYGON ((139.731875 35.694424, 139.731846 35.696227, 139.734057 35.696251, 139.734085 35.694448, 139.731875 35.694424))"
7197,34.19767,22.251582,11.946088000000003,139.7351758109688,35.69536074077593,5360.34972,23.48658554,0.0,1201.971354,13.46582278,885.3045779,0.428998939,0.378508163,60.45894515,0.108438947,bldg_7197.shp,0,800.0,40000.0,53394538,"POLYGON ((139.734085 35.694448, 139.734057 35.696251, 139.736267 35.696274, 139.736295 35.694471, 139.734085 35.694448))"
7198,33.734902,22.457905,11.276996999999998,139.73738587686324,35.695383945639776,5278.594029,16.2528993,0.0034445,1058.569513,15.38867925,1013.858902,0.464631512,0.36815641,110.9570135,0.09369133,bldg_7198.shp,0,800.0,40000.0,"53394538,53394539","POLYGON ((139.736295 35.694471, 139.736267 35.696274, 139.738477 35.696297, 139.738505 35.694494, 139.736295 35.694471))"
7199,31.083816,22.393571,8.690244999999997,139.7395959452818,35.69540710994102,5203.245212,10.56810343,0.20494775,935.8558617,27.99130435,694.6103888,0.096062271,0.841277811,1070.905375,0.132130105,bldg_7199.shp,0,800.0,40000.0,"53394538,53394539","POLYGON ((139.738505 35.694494, 139.738477 35.696297, 139.740687 35.69632, 139.740715 35.694517, 139.738505 35.694494))"
7200,32.715689,22.386854,10.328834999999998,139.74180601622,35.695430233679545,5134.585333,22.67078605,0.0,843.2573597,28.33448276,352.4549394,0.383945298,0.421361115,852.5930542,0.118304322,bldg_7200.shp,0,800.0,40000.0,53394539,"POLYGON ((139.740715 35.694517, 139.740687 35.69632, 139.742897 35.696343, 139.742925 35.69454, 139.740715 35.694517))"
7201,34.150458,22.475638,11.67482,139.74401608967352,35.69545331685519,5072.885998,26.96831127,0.0,787.0044802,16.77333333,741.4605414,0.385762911,0.541635696,150.3185747,0.11550487,bldg_7201.shp,0,800.0,40000.0,53394539,"POLYGON ((139.742925 35.69454, 139.742897 35.696343, 139.745107 35.696366, 139.745135 35.694563, 139.742925 35.69454))"
7202,32.997365,22.635053,10.362312000000003,139.74622616563784,35.695476359467804,5018.403945,25.28981001,0.0,588.6699559,17.41612903,628.2534248,0.248280069,0.518126315,121.2727312,0.14088493,bldg_7202.shp,0,800.0,40000.0,53394539,"POLYGON ((139.745135 35.694563, 139.745107 35.696366, 139.747317 35.696389, 139.747345 35.694586, 139.745135 35.694563))"
7203,32.420497,22.691303,9.729193999999996,139.74843624410863,35.69549936151725,4971.376466,22.29804707,0.0,390.300739,22.01818182,980.5566674,0.193021487,0.700644657,63.96441558,0.174986853,bldg_7203.shp,0,800.0,40000.0,"53394539,53394630","POLYGON ((139.747345 35.694586, 139.747317 35.696389, 139.749527 35.696412, 139.749555 35.694609, 139.747345 35.694586))"
7204,32.491275,22.845807,9.645468000000001,139.75064632508142,35.695522323003374,4932.016806,8.503467221,0.0,192.4177446,28.0787234,585.2443046,0.299908536,0.568959239,291.3969288,0.10836478,bldg_7204.shp,0,800.0,40000.0,"53394539,53394630","POLYGON ((139.749555 35.694609, 139.749527 35.696412, 139.751737 35.696435, 139.751765 35.694632, 139.749555 35.694609))"
7205,33.236941,22.981243,10.255698000000002,139.75285640855182,35.69554524392603,4900.509726,3.524804574,0.0,4.765103276,26.81506849,1649.258864,0.275248882,0.58465969,174.3796309,0.045593571,bldg_7205.shp,0,800.0,40000.0,53394630,"POLYGON ((139.751765 35.694632, 139.751737 35.696435, 139.753947 35.696458, 139.753975 35.694655, 139.751765 35.694632))"
7206,33.22833,23.071827,10.156503,139.75506649451543,35.69556812428505,4877.007421,3.09736637,0.0,168.7555184,24.18709677,1635.468731,0.418921349,0.403735737,131.5343037,0.033249709,bldg_7206.shp,0,800.0,40000.0,53394630,"POLYGON ((139.753975 35.694655, 139.753947 35.696458, 139.756158 35.696481, 139.756186 35.694678, 139.753975 35.694655))"
7207,33.154558,23.12598,10.028578000000003,139.75727658296782,35.69559096408034,4861.625982,3.400229121,0.0,260.1933168,23.62735849,1680.811846,0.416144384,0.341563436,150.2197206,0.040508465,bldg_7207.shp,0,800.0,40000.0,53394630,"POLYGON ((139.756186 35.694678, 139.756158 35.696481, 139.758368 35.696504, 139.758396 35.694701, 139.756186 35.694678))"
7208,33.19237,23.110073,10.082296999999997,139.75948667390458,35.6956137633117,4854.442604,4.464678045,0.0,409.50046,19.01388889,1946.429543,0.480494272,0.321602617,105.4037725,0.033666246,bldg_7208.shp,0,800.0,40000.0,53394630,"POLYGON ((139.758396 35.694701, 139.758368 35.696504, 139.760578 35.696527, 139.760606 35.694724, 139.758396 35.694701))"
7209,33.161614,22.976708,10.184906000000002,139.7616967673213,35.69563652197901,4854.897201,6.56492679,0.0,497.5264567,22.13453237,1593.812759,0.388859183,0.459524962,84.93358148,0.046596739,bldg_7209.shp,0,800.0,40000.0,"53394630,53394631","POLYGON ((139.760606 35.694724, 139.760578 35.696527, 139.762788 35.696549, 139.762816 35.694746, 139.760606 35.694724))"
7210,32.937175,23.057861,9.879314000000004,139.76390686321358,35.695659240082115,4858.908876,7.879764499,0.0,478.6176665,21.65802469,1680.649263,0.504788547,0.212954176,128.1774818,0.060668519,bldg_7210.shp,0,800.0,40000.0,"53394630,53394631","POLYGON ((139.762816 35.694746, 139.762788 35.696549, 139.764998 35.696572, 139.765026 35.694769, 139.762816 35.694746))"
7211,33.11263,23.204515,9.908115000000002,139.76611696157693,35.69568191762087,4830.913368,6.002538427,0.0,385.9412882,21.57058824,1900.065971,0.424208839,0.353711334,114.7643266,0.041028247,bldg_7211.shp,0,800.0,40000.0,53394631,"POLYGON ((139.765026 35.694769, 139.764998 35.696572, 139.767208 35.696595, 139.767236 35.694792, 139.765026 35.694769))"
7212,32.817005,23.312347,9.504658000000003,139.76832706240705,35.69570455459514,4752.757747,4.792331292,0.0,266.0421366,23.84575163,1768.146957,0.40791685,0.345751825,124.3134193,0.050617754,bldg_7212.shp,0,800.0,40000.0,53394631,"POLYGON ((139.767236 35.694792, 139.767208 35.696595, 139.769418 35.696617, 139.769446 35.694814, 139.767236 35.694792))"
7213,32.785715,23.271756,9.513959000000003,139.77053716569947,35.695727151004775,4681.846691,4.826792771,0.0,160.4310187,25.14444444,1692.602548,0.353673342,0.519293391,155.1499502,0.037819891,bldg_7213.shp,0,800.0,40000.0,53394631,"POLYGON ((139.769446 35.694814, 139.769418 35.696617, 139.771628 35.69664, 139.771656 35.694837, 139.769446 35.694814))"
7214,32.726833,23.215885,9.510947999999999,139.77274727144976,35.69574970684961,4618.513903,4.263552821,0.0,135.7627716,27.01818182,1507.624097,0.329323076,0.58444594,199.327013,0.022167981,bldg_7214.shp,0,800.0,40000.0,53394631,"POLYGON ((139.771656 35.694837, 139.771628 35.69664, 139.773839 35.696662, 139.773866 35.69486, 139.771656 35.694837))"
7215,32.847723,23.218188,9.629535,139.77495737965353,35.69577222212954,4563.07494,3.727407957,0.0,129.6652507,28.50116279,1144.451552,0.311502375,0.518281477,204.9194104,0.03920303,bldg_7215.shp,0,800.0,40000.0,"53394631,53394632","POLYGON ((139.773866 35.69486, 139.773839 35.696662, 139.776049 35.696685, 139.776076 35.694882, 139.773866 35.69486))"
7216,32.763239,23.039983,9.723256,139.77716749030637,35.695794696844395,4515.820539,3.695932427,0.0,120.1551036,27.45486726,1568.798778,0.421818543,0.31191157,108.9260698,0.053915869,bldg_7216.shp,0,800.0,40000.0,"53394631,53394632","POLYGON ((139.776076 35.694882, 139.776049 35.696685, 139.778259 35.696707, 139.778286 35.694904, 139.776076 35.694882))"
7217,32.863696,22.986191,9.877504999999996,139.77937760340384,35.69581713099402,4477.009869,3.356625792,0.0,113.3005397,25.0040404,1504.887708,0.361758434,0.234237934,140.438759,0.039793788,bldg_7217.shp,0,800.0,40000.0,53394632,"POLYGON ((139.778286 35.694904, 139.778259 35.696707, 139.780469 35.69673, 139.780496 35.694927, 139.778286 35.694904))"
7218,32.942501,22.990083,9.952418000000002,139.78158771894158,35.6958395245783,4446.864019,3.130472729,0.00516675,94.73990704,24.16504065,1656.226531,0.367895669,0.2332224,125.2503252,0.037163042,bldg_7218.shp,0,800.0,40000.0,53394632,"POLYGON ((139.780496 35.694927, 139.780469 35.69673, 139.782679 35.696752, 139.782706 35.694949, 139.780496 35.694927))"
7219,32.956415,23.104997,9.851417999999999,139.7837978369151,35.69586187759707,4425.560059,2.83124053,0.00172225,53.13119664,24.19886364,1382.935982,0.34220933,0.376984016,114.7258608,0.039497049,bldg_7219.shp,0,800.0,40000.0,53394632,"POLYGON ((139.782706 35.694949, 139.782679 35.696752, 139.784889 35.696774, 139.784917 35.694972, 139.782706 35.694949))"
7220,33.188322,23.050138,10.138183999999999,139.7860079573201,35.69588419005021,4413.226039,2.803978146,0.0,21.28716572,20.83278689,1545.305658,0.308977008,0.418693304,111.8888335,0.042650672,bldg_7220.shp,0,800.0,40000.0,"53394632,53394633","POLYGON ((139.784917 35.694972, 139.784889 35.696774, 139.787099 35.696797, 139.787127 35.694994, 139.784917 35.694972))"
7221,31.654781,23.16671,8.488071000000001,139.78821808015203,35.695906461937554,4409.937222,1.70086593,0.2376705,95.42803971,16.21858407,1043.728688,0.288692667,0.56905285,59.15188369,0.028666744,bldg_7221.shp,0,800.0,40000.0,"53394632,53394633","POLYGON ((139.787127 35.694994, 139.787099 35.696797, 139.78931 35.696819, 139.789337 35.695016, 139.787127 35.694994))"
7222,30.800951,23.085747,7.715204,139.79042820540653,35.69592869325895,4415.713819,0.795979801,0.35995025,65.81078973,18.88529412,990.6667089,0.165330859,0.896300811,111.5511238,0.014559977,bldg_7222.shp,0,800.0,40000.0,53394633,"POLYGON ((139.789337 35.695016, 139.78931 35.696819, 139.79152 35.696841, 139.791547 35.695038, 139.789337 35.695016))"
7223,34.567382,22.636266,11.931116000000003,139.79263833307922,35.695950884014295,4430.520372,2.414645499,0.0,233.3139078,20.97213115,851.3754312,0.373234606,0.546831345,126.3517104,0.080439572,bldg_7223.shp,0,800.0,40000.0,53394633,"POLYGON ((139.791547 35.695038, 139.79152 35.696841, 139.79373 35.696863, 139.793757 35.695061, 139.791547 35.695038))"
7224,34.238693,22.248065,11.990627999999997,139.79484846316566,35.69597303420341,4454.266831,2.694603617,0.0,397.1682318,19.55306122,568.8292198,0.491210584,0.641724361,122.0129592,0.066543757,bldg_7224.shp,0,800.0,40000.0,53394633,"POLYGON ((139.793757 35.695061, 139.79373 35.696863, 139.79594 35.696886, 139.795967 35.695083, 139.793757 35.695061))"
7225,34.151919,22.472078,11.679841,139.79705859566147,35.69599514382616,4486.811254,2.01288617,0.0,557.171551,17.15131579,1065.851787,0.393828385,0.522068001,139.3926649,0.045314262,bldg_7225.shp,0,800.0,40000.0,53394633,"POLYGON ((139.795967 35.695083, 139.79594 35.696886, 139.79815 35.696908, 139.798177 35.695105, 139.795967 35.695083))"
7226,34.516664,22.728905,11.787758999999998,139.79926873056215,35.69601721288242,4527.963942,1.16218727,0.0,723.1129797,16.5425,1619.199659,0.390994291,0.497589467,65.25523739,0.035049019,bldg_7226.shp,0,800.0,40000.0,"53394633,53394634","POLYGON ((139.798177 35.695105, 139.79815 35.696908, 139.80036 35.69693, 139.800387 35.695127, 139.798177 35.695105))"
7227,34.505625,22.714341,11.791284000000001,139.80147886786338,35.69603924137204,4577.49273,1.064968979,0.0,897.5671746,13.98125,1615.649343,0.332298949,0.706962606,54.05492126,0.042084176,bldg_7227.shp,0,800.0,40000.0,"53394633,53394634","POLYGON ((139.800387 35.695127, 139.80036 35.69693, 139.80257 35.696952, 139.802597 35.695149, 139.800387 35.695127))"
7228,34.812308,22.654651,12.157657,139.80368900756068,35.69606122929488,4631.713244,0.556135695,0.0,1072.030018,14.98592593,1849.431753,0.359359637,0.558404023,62.48047208,0.040963747,bldg_7228.shp,0,800.0,40000.0,53394634,"POLYGON ((139.802597 35.695149, 139.80257 35.696952, 139.804781 35.696974, 139.804808 35.695171, 139.802597 35.695149))"
7229,34.535588,22.6872,11.848387999999996,139.8058991496497,35.69608317665079,4688.623048,0.360986363,0.0,1066.442858,16.01707317,1787.47398,0.351875054,0.470608509,96.2970012,0.052330709,bldg_7229.shp,0,800.0,40000.0,53394634,"POLYGON ((139.804808 35.695171, 139.804781 35.696974, 139.806991 35.696996, 139.807018 35.695193, 139.804808 35.695171))"
7230,34.033938,22.679669,11.354268999999999,139.80810929412593,35.69610508343963,4753.15045,0.519657285,0.0,1024.59258,17.98636364,1542.594208,0.291821772,0.327251732,114.4303866,0.069175282,bldg_7230.shp,0,800.0,40000.0,53394634,"POLYGON ((139.807018 35.695193, 139.806991 35.696996, 139.809201 35.697017, 139.809228 35.695215, 139.807018 35.695193))"
7231,33.594218,22.62534,10.968877999999997,139.81031944098504,35.69612694966128,4825.1106,1.422432371,0.0,1020.920928,23.065625,1120.492439,0.244190085,0.325066345,352.2991171,0.056203014,bldg_7231.shp,0,800.0,40000.0,"53394634,53394635","POLYGON ((139.809228 35.695215, 139.809201 35.697017, 139.811411 35.697039, 139.811438 35.695236, 139.809228 35.695215))"
7232,33.851488,22.760785,11.090703000000005,139.81252959022262,35.69614877531557,4904.176324,1.660813078,0.0,1055.826277,21.97941176,977.8010875,0.284247761,0.419850184,211.026734,0.037326245,bldg_7232.shp,0,800.0,40000.0,"53394634,53394635","POLYGON ((139.811438 35.695236, 139.811411 35.697039, 139.813621 35.697061, 139.813648 35.695258, 139.811438 35.695236))"
7233,34.433746,22.894037,11.539708999999998,139.8147397418342,35.69617056040238,4988.015677,1.380448828,0.0,1125.72586,24.97142857,559.5821927,0.356651591,0.593416828,227.0831429,0.03866769,bldg_7233.shp,0,800.0,40000.0,53394635,"POLYGON ((139.813648 35.695258, 139.813621 35.697061, 139.815831 35.697083, 139.815858 35.69528, 139.813648 35.695258))"
7234,34.30925,22.851905,11.457345,139.81694989581538,35.696192304921574,5076.556775,1.180128565,0.0,1224.64211,25.17213115,1007.492433,0.273601109,0.404205277,127.1850437,0.033949194,bldg_7234.shp,0,800.0,40000.0,53394635,"POLYGON ((139.815858 35.69528, 139.815831 35.697083, 139.818042 35.697105, 139.818068 35.695302, 139.815858 35.69528))"
7235,33.455309,22.916764,10.538545,139.81916005216178,35.696214008873,5171.320622,0.836651081,0.00516675,1346.193851,27.51538462,621.9612589,0.179422811,0.56737751,352.7293538,0.065474092,bldg_7235.shp,0,800.0,40000.0,53394635,"POLYGON ((139.818068 35.695302, 139.818042 35.697105, 139.820252 35.697126, 139.820278 35.695323, 139.818068 35.695302))"
7236,33.795517,22.782091,11.013425999999995,139.82137021086893,35.696235672256506,5271.971668,0.192398508,0.0,1479.86312,22.83181818,961.4263507,0.321752006,0.406003646,284.3529175,0.050264494,bldg_7236.shp,0,800.0,40000.0,53394635,"POLYGON ((139.820278 35.695323, 139.820252 35.697126, 139.822462 35.697148, 139.822489 35.695345, 139.820278 35.695323))"
7237,33.75262,22.7555,10.997119999999999,139.8235803719325,35.696257295071995,5378.179391,0.220501604,0.0,1317.108928,23.082,1176.470623,0.225118453,0.627882223,256.0557918,0.099746994,bldg_7237.shp,0,800.0,40000.0,"53394635,53394636","POLYGON ((139.822489 35.695345, 139.822462 35.697148, 139.824672 35.69717, 139.824699 35.695367, 139.822489 35.695345))"
7238,34.014017,22.582168,11.431849000000003,139.82579053534798,35.69627887731929,5489.621285,-0.57556884,0.0,1160.092546,18.36915888,1360.700861,0.32582733,0.457132669,145.6089455,0.038121215,bldg_7238.shp,0,800.0,40000.0,"53394635,53394636","POLYGON ((139.824699 35.695367, 139.824672 35.69717, 139.826882 35.697191, 139.826909 35.695388, 139.824699 35.695367))"
7239,33.260429,22.393064,10.867365000000003,139.82800070111102,35.696300418998256,5605.985207,-1.006286335,0.0,1018.184273,18.36666667,1405.872444,0.246014209,0.595304599,104.8308772,0.059581621,bldg_7239.shp,0,800.0,40000.0,53394636,"POLYGON ((139.826909 35.695388, 139.826882 35.697191, 139.829093 35.697213, 139.829119 35.69541, 139.826909 35.695388))"
7240,34.068263,22.339809,11.728454000000003,139.83021086921718,35.696321920108794,5726.97114,-1.834573603,0.0,888.8339818,17.52622951,985.8406704,0.306312458,0.653029925,161.9839672,0.056986241,bldg_7240.shp,0,800.0,40000.0,53394636,"POLYGON ((139.829119 35.69541, 139.829093 35.697213, 139.831303 35.697234, 139.831329 35.695431, 139.829119 35.69541))"
7241,34.760898,22.165988,12.594909999999999,139.83242103966208,35.696343380650724,5801.806162,-2.216509768,0.0,775.2527868,11.80743243,1528.324871,0.331252883,0.618538431,68.2274954,0.074740084,bldg_7241.shp,0,800.0,40000.0,53394636,"POLYGON ((139.831329 35.695431, 139.831303 35.697234, 139.833513 35.697256, 139.833539 35.695453, 139.831329 35.695431))"
7242,34.770305,22.075121,12.695184000000001,139.83463121244125,35.69636480062392,5801.18161,-2.455310826,0.0,685.9394668,11.68220859,1497.730679,0.300025886,0.487482052,75.00480497,0.065988443,bldg_7242.shp,0,800.0,40000.0,53394636,"POLYGON ((139.833539 35.695453, 139.833513 35.697256, 139.835723 35.697277, 139.835749 35.695474, 139.833539 35.695453))"
